participant_id,side,phase,window_idx,window_start,window_end,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_iqr,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_iqr,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_iqr,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_max,acc_magnitude_range,acc_enmo_mean,acc_enmo_std,acc_enmo_max,acc_enmo_sum,acc_activity_level,acc_sma,acc_x_dominance,acc_y_dominance,acc_z_dominance
MIT001,LEFT,Baseline,10,2025-10-16T18:01:03.723457,2025-10-16T18:02:02.769677,-1.1227927447840853e-05,0.002850547590820986,-0.0117173526696385,0.0090903116845828,0.0208076643542213,0.0037621621196221,2.2764821233163867e-05,0.003074138355744732,-0.0111763732667586,0.01476344266414,0.0259398159308986,0.0040071033461205,-1.5220447166384317e-07,0.0025481025375387783,-0.0089417167594585,0.0095418153641509,0.0184835321236094,0.003344907144607375,0.004478855851415409,0.0020023159911603675,0.014836650833897892,0.014583421317456114,0.005123047474519867,0.0038941567072140414,0.0338089470678903,19.3651194536851,4.009269328456524e-06,0.0066987026751078515,0.33760013359399327,0.3926384592693608,0.26976140713664587
MIT001,LEFT,Baseline,11,2025-10-16T18:01:33.254379,2025-10-16T18:02:32.300600,-1.2718423968925963e-05,0.002967136206113177,-0.0117173526696385,0.0099227649235895,0.021640117593228002,0.004029110052737374,-1.7371283537520506e-05,0.0032177537881412526,-0.0111763732667586,0.010364599303167,0.0215409725699256,0.004352871264181475,1.2466277690572874e-05,0.0025577151745567487,-0.0089417167594585,0.0113781967210164,0.020319913480474898,0.003299059850859,0.004649028045961524,0.002021608462740884,0.013687369494368407,0.013403648561615456,0.005113767753860774,0.0038616088696874894,0.0217855162604052,19.330042109593727,4.086900776625561e-06,0.006946595253590159,0.3425675133379106,0.4028810401316238,0.2545514465304657
MIT001,LEFT,Baseline,12,2025-10-16T18:02:02.785302,2025-10-16T18:03:01.831522,1.0948805245365334e-05,0.0030018287910179675,-0.0123773440387816,0.0117746965611165,0.0241520405998981,0.0040014847669961745,-2.361943476627257e-05,0.0036529782283420387,-0.0218642803251105,0.0201667879065421,0.042031068231652605,0.00442988387056625,-7.74662877825816e-06,0.0025891961518369534,-0.01048377571673,0.0113781967210164,0.021861972437746402,0.003369093873088775,0.004795906196870673,0.002461541032589648,0.02606629216553567,0.025782571232782717,0.005017186478973052,0.003846167068358951,0.0321544740674943,18.964964890518136,6.059184255122509e-06,0.007156471416061591,0.3100906991438143,0.4592097183297974,0.23069958252638825
MIT001,LEFT,Descriptive_Stress,0,2025-10-16T18:04:05.752688,2025-10-16T18:05:04.798909,-0.0014495693622583277,0.04819251317829329,-1.0768069547675383,0.2174217251840596,1.2942286799515978,0.03645681604260895,0.002755525734828563,0.07558597225840119,-0.3321269556071173,0.3040858936400548,0.6362128492471721,0.0632532493041982,-0.0007705854395703474,0.030770751032965015,-0.2303777644931842,0.2851809442226631,0.5155587087158473,0.023637393005078597,0.06904398648554091,0.06500625010978485,1.1154308256745848,1.1147920726709493,0.014477947224936545,0.046365024890853465,2.593708966758536,54.72664051026014,0.004225812553335903,0.1000789823944821,0.2585575660912597,0.6360342589393726,0.10540817496936773
MIT001,LEFT,Descriptive_Stress,1,2025-10-16T18:04:35.283611,2025-10-16T18:05:34.329832,0.00033119235696821986,0.03958821742620847,-0.2506496124309074,0.2174217251840596,0.468071337614967,0.0334801059235061,-0.0007033788012127471,0.06637092980141773,-0.3321269556071173,0.3040858936400548,0.6362128492471721,0.060150481738164396,0.0002815666406162145,0.029617457552874104,-0.176328494287547,0.203187483296374,0.37951597758392097,0.0259297745353654,0.063742336100349,0.05279317542963615,0.4241433679623762,0.42273433565333146,0.015501717900506345,0.02143782519795237,0.2318721512322363,58.59649366391398,0.0027871193719443384,0.0929926082884976,0.22880825420459666,0.6431253040000675,0.12806644179533586
MIT001,LEFT,Descriptive_Stress,2,2025-10-16T18:05:04.814534,2025-10-16T18:06:03.860754,0.0001475465096142471,0.0381281983802017,-0.2086311731942967,0.1924837981907554,0.4011149713850521,0.03435509108964443,-0.0003177140402612516,0.056699859566888326,-0.20733119127351,0.2077974715859307,0.4151286628594407,0.06360985041485626,6.529571293496382e-05,0.029597102799784364,-0.141571402929446,0.1059195833106963,0.24749098624014232,0.028992716009495875,0.06084271515956296,0.04292916337983039,0.2754664909379983,0.2729933086747348,0.015314176945025841,0.02082348206105192,0.161089713012303,57.88758885219768,0.0018429130684921703,0.09014819845558204,0.2621927140468351,0.579818430918341,0.15798885503482385
MIT001,LEFT,Descriptive_Stress,3,2025-10-16T18:05:34.345456,2025-10-16T18:06:33.391677,-8.869312533281873e-05,0.0391578187598606,-0.2086311731942967,0.1777100402299554,0.3863412134242521,0.033464558214011175,0.0012267279709886297,0.06156201991315561,-0.3201712276571039,0.3658295054121295,0.6860007330692334,0.06732415752603912,-0.000377161054179908,0.029204429541652088,-0.1384068739564293,0.124662500723192,0.2630693746796213,0.028057457662281623,0.06336981218063276,0.04649771664618151,0.392367594700293,0.3902155968676986,0.014767787884276892,0.020257059919025776,0.1751393405771655,55.82223820256665,0.0021620376533085855,0.09366002746335375,0.24826846305432163,0.6136352420375547,0.13809629490812375
MIT001,LEFT,Descriptive_Stress,4,2025-10-16T18:06:03.876379,2025-10-16T18:07:02.922600,-0.00016248349388801682,0.03719302958180199,-0.140050018017853,0.1777100402299554,0.3177600582478084,0.030071716620191223,0.00017601017818005577,0.054247596186592986,-0.3201712276571039,0.3658295054121295,0.6860007330692334,0.0528112540204071,1.0226025406318859e-05,0.026745275825817358,-0.1384068739564293,0.1346580073525458,0.2730648813089751,0.023222834867258922,0.055375711121367625,0.04444120861698692,0.392367594700293,0.3909879382751556,0.014624449783958458,0.020123637370457425,0.1751393405771655,55.28042018336297,0.001975021023338553,0.08215537714487685,0.27439052969425126,0.5837232664665544,0.14188620383919434
MIT001,LEFT,Descriptive_Stress,5,2025-10-16T18:06:33.407302,2025-10-16T18:07:32.453522,1.710289888114224e-06,0.034504038090747896,-0.1896512319743647,0.2001528952093027,0.3898041271836674,0.029378154879707852,-0.0007605097411819016,0.04795240390050733,-0.2327069256268982,0.2309766155923447,0.46368354121924293,0.04810587848570015,0.00017027557573715213,0.026318900103219627,-0.1618825475782987,0.1435681490081499,0.30545069658644863,0.022186769970798374,0.0509058547122662,0.0398979637929718,0.26935259202292455,0.26867126782413486,0.014319111775333683,0.019614376919755313,0.2298181669534289,54.12624251076132,0.001591847514825289,0.07579447260718852,0.2846352742563443,0.5497555702793103,0.16560915546434532
MIT001,LEFT,Descriptive_Stress,6,2025-10-16T18:07:02.938224,2025-10-16T18:08:01.984444,3.2809064641961845e-05,0.03748810630866664,-0.19248394271866,0.2001528952093027,0.3926368379279627,0.0302428011921398,0.0007235735956529467,0.04789055502292364,-0.2104509901335403,0.3460190107198854,0.5564700008534257,0.052259873894153305,-0.00022583098281367208,0.02909588629329992,-0.1618825475782987,0.1653399388639868,0.32722248644228547,0.023323398060076952,0.05287968498085079,0.04182999552173102,0.37459372758783943,0.37391240338904974,0.01510295114089617,0.021511440459110416,0.2298181669534289,57.08915531258752,0.0017497485253480374,0.07894141723349113,0.3091801844630945,0.5045734408240314,0.18624637471287422
MIT001,LEFT,Descriptive_Stress,7,2025-10-16T18:07:32.469147,2025-10-16T18:08:31.515367,-0.00017081573571945755,0.03713258076857787,-0.19248394271866,0.1944151289904661,0.3868990717091261,0.028836242255627375,0.0004968312965260536,0.05425857380408378,-0.3014979085640316,0.3460190107198854,0.647516919283917,0.053804827549326126,-8.19288933136917e-05,0.03254710030512693,-0.1964721850283929,0.1712785503552897,0.3677507353836826,0.024654603038099,0.05574120450957104,0.047700481921870284,0.37459372758783943,0.372965073850948,0.015193500161148068,0.022724006440817023,0.3339914222409139,57.431430609139696,0.0022753359755786737,0.08301510457179644,0.2561861645522572,0.5469934818418914,0.19682035360585143
MIT001,LEFT,Descriptive_Stress,8,2025-10-16T18:08:02.000070,2025-10-16T18:09:01.046290,1.2453327671379145e-05,0.033223965628507185,-0.16680888139798,0.1741185800387397,0.3409274614367197,0.024840637963948503,-0.0015157816081195188,0.054406254633777004,-0.3014979085640316,0.3400110793341015,0.641508987898133,0.051209085544733426,-0.00015432682248499595,0.03038739798174105,-0.1964721850283929,0.1712785503552897,0.3677507353836826,0.023730996996754225,0.053479921874758515,0.04614635319791887,0.37283080244399397,0.3715835871909883,0.013609020711799745,0.02061836017621621,0.3339914222409139,51.442098290603035,0.002129485913467077,0.07937943776460196,0.22133004444565318,0.5935196380012594,0.1851503175530874
MIT001,LEFT,Stroop_Stress,0,2025-10-16T18:10:33.460765,2025-10-16T18:11:32.506218,8.089447855086018e-05,0.010205790403746414,-0.0517759673736045,0.0648022108753226,0.1165781782489271,0.01158236358810185,-8.223538999842163e-05,0.006434300573606956,-0.0742360393602161,0.0286582143236054,0.10289425368382149,0.006719524579372225,-0.00018273352466008545,0.017174182126751758,-0.1609043009281505,0.0584721942695214,0.2193764951976719,0.018504823407363074,0.016551645131552703,0.012907387610038347,0.17438297452039425,0.17388389389327624,0.0003396646256196601,0.0023473353263375285,0.037791386219407,1.2839322848423151,0.00016660065491577142,0.023836624715785838,0.23644852966488208,0.09398228878322126,0.6695691815518967
MIT001,LEFT,Stroop_Stress,1,2025-10-16T18:11:02.991304,2025-10-16T18:12:02.036757,-5.360212229726689e-05,0.012841852253411064,-0.0372545879157593,0.0484719975897274,0.0857265855054867,0.0165576677943869,2.238789174251599e-05,0.007235765807953788,-0.0444629201991352,0.0378778807467881,0.0823408009459233,0.0086534154937186,0.0001341380420379378,0.020133253211395134,-0.0943589306336416,0.1290339646511936,0.2233928952848352,0.02356894907690835,0.021022107811974465,0.013442831233092228,0.13115493529936928,0.13015407985539013,0.0003198075791214496,0.0019524798525581758,0.0352053428832894,1.2088726490790795,0.00018070971156139992,0.03036829521175242,0.2648708173404123,0.08409066323407738,0.6510385194255103
MIT001,LEFT,Stroop_Stress,2,2025-10-16T18:11:32.521843,2025-10-16T18:12:31.567296,0.00012485062237258375,0.013532566238496746,-0.0465319949250601,0.1173329647678949,0.163864959692955,0.0168716494837974,-0.0005582978887764594,0.008298558323729935,-0.0587643464014011,0.0419472032392505,0.1007115496406516,0.00989843841542725,0.001318302338645013,0.021307080783151237,-0.0848468416156972,0.1290339646511936,0.2138808062668908,0.023789321580366125,0.02224552919513015,0.014601018692084128,0.153487784364847,0.15305240485942945,0.0002918626409294298,0.0019243385409419612,0.050368259524991,1.1032407827132447,0.0002131897468465901,0.03232976868285948,0.2593957974793607,0.09754565155361232,0.6430585509670269
MIT001,LEFT,Math_Stress,0,2025-10-16T18:12:48.973127,2025-10-16T18:13:48.018580,0.00022280668121882845,0.013805685888253653,-0.1533270865132033,0.1014609601498481,0.2547880466630514,0.0105879995380753,0.0005740313757441977,0.03600022614708834,-0.3680313996935639,0.2254185315525815,0.5934499312461454,0.02037905863870805,-0.0006248445099649004,0.025322235039367036,-0.2097383752457164,0.3160322273282158,0.5257706025739322,0.0167300172487711,0.027685680795178077,0.036906659253883325,0.5038791616409887,0.5026851739932107,0.003874903759022809,0.012021882177668931,0.3040960443496132,14.647136209106218,0.0013621014972822517,0.04205853059250884,0.08957344683949543,0.6090791997070785,0.30134735345342617
MIT001,LEFT,Math_Stress,1,2025-10-16T18:13:18.503666,2025-10-16T18:14:17.549119,6.50183303639536e-05,0.012722067267439328,-0.1533270865132033,0.1014609601498481,0.2547880466630514,0.010595044863054126,-0.00026215193923041373,0.030651465141039905,-0.3680313996935639,0.2254185315525815,0.5934499312461454,0.021561754028779752,0.00022741128924946009,0.021127983112949073,-0.2097383752457164,0.3160322273282158,0.5257706025739322,0.01851569804097375,0.024179866733929568,0.03103568418638627,0.5038791616409887,0.5028743041462219,0.003697637792117674,0.01110257155818727,0.3040960443496132,13.977070854204808,0.0009632136929171067,0.036856440779778524,0.10457145834825389,0.6070161793445181,0.28841236230722805
MIT001,LEFT,Math_Stress,2,2025-10-16T18:13:48.034204,2025-10-16T18:14:47.079658,0.0008205601509363717,0.13286700504002455,-0.654984478333307,1.0320331706516612,1.6870176489849682,0.017337024976979698,0.0002794207323441848,0.07928415371597887,-0.6635346383934007,0.8279966600070537,1.4915312984004543,0.0317686362474629,-9.004801598721329e-06,0.05271501224528822,-0.4748622489162077,0.6066450494636242,1.081507298379832,0.026391423512396876,0.07422398576305755,0.14563667803209676,1.3861750937635702,1.3851702362688034,0.008672846943814674,0.054423590035168036,2.137929379537429,32.78336144761947,0.021210041988224616,0.10754966999151613,0.6607274830474761,0.23526692171716623,0.10400559523535767
