participant_id,side,phase,window_idx,window_start,window_end,temp_mean,temp_std,temp_min,temp_max,temp_range,temp_median,temp_iqr,temp_skewness,temp_kurtosis,temp_slope,temp_mean_diff,temp_std_diff
MIT021,RIGHT,Post-Relaxation,5,2025-11-14T13:13:52.184889,2025-11-14T13:14:51.184892,31.02054755997399,0.027800436949865122,30.974480764649027,31.07331930586732,0.09883854121829216,31.022892655803034,0.04470586222975115,0.07697806287636381,-1.0943756874537371,0.001597603080402194,0.0016872714212641474,0.0008140639261195182
MIT021,RIGHT,Post-Relaxation,6,2025-11-14T13:14:22.184891,2025-11-14T13:15:21.184894,31.066679215515993,0.025768732431223573,31.023192235136783,31.108347744406956,0.08515550927017301,31.07405732955661,0.047268231853838216,-0.20141710918079267,-1.3214210476032104,0.0014675026383552385,0.0016808994758348182,0.0011382040383200848
MIT021,RIGHT,Post-Relaxation,7,2025-11-14T13:14:52.184892,2025-11-14T13:15:51.184896,31.120364612648448,0.03668226591035602,31.074795353245904,31.194122412761843,0.11932705951593903,31.10905307948226,0.06388932830912353,0.5375994413896081,-1.083723995320329,0.0020575748432403334,0.0022480363844699616,0.0013370139394616387
MIT021,RIGHT,Post-Relaxation,8,2025-11-14T13:15:22.184894,2025-11-14T13:16:21.184898,31.1884759051413,0.04294340674109119,31.10975841455756,31.246297600235497,0.1365391856779361,31.19536072035488,0.07414245035802836,-0.266666166745259,-1.175655772884404,0.0024619676418297875,0.002376786126139907,0.00110297534678367
MIT021,RIGHT,Post-Relaxation,9,2025-11-14T13:15:52.184896,2025-11-14T13:16:51.184900,31.249953114443098,0.029728547429293182,31.19659902794792,31.301447754678048,0.10484872673012902,31.24686507180725,0.043629053678618135,-0.04806857019258274,-0.9999492829385761,0.0017053603970612903,0.0018490291916616575,0.0009338133279504634
MIT021,RIGHT,Post-Relaxation,10,2025-11-14T13:16:22.184898,2025-11-14T13:17:21.184902,31.304041718065985,0.03414396386504349,31.247432543379,31.357659695806117,0.11022715242711811,31.30211634971713,0.059025542816218746,0.022246363079957813,-1.2765790503100802,0.001967892425524202,0.001868256820798612,0.0008544401801538741
MIT021,RIGHT,Post-Relaxation,11,2025-11-14T13:16:52.184900,2025-11-14T13:17:51.184903,31.359886868572325,0.03116825157344483,31.30278494475622,31.41265888250899,0.10987393775276999,31.357977310196603,0.05396932977812341,-0.10847139990343209,-1.052631087726187,0.0017927875331331259,0.0018684993794567278,0.0011221093365752978
MIT022,LEFT,Baseline,0,2025-11-17T10:12:27.816985,2025-11-17T10:13:26.817062,26.527904858804746,0.04342095169205007,26.437460903107997,26.58641685183737,0.14895594872937323,26.53446984973488,0.06819364255236948,-0.41227100513571285,-0.9329911408772729,0.0024764681103488537,0.002527823486113358,0.0012875511349507193
MIT022,LEFT,Baseline,1,2025-11-17T10:12:57.817024,2025-11-17T10:13:56.817102,26.585366638204132,0.02494681947699719,26.53640885161272,26.62256053551631,0.08615168390359074,26.586804646601106,0.036426571090213855,-0.319393651594875,-0.9781641485440487,0.0014215745218669395,0.0015707925130694935,0.00117514374263661
MIT022,LEFT,Baseline,2,2025-11-17T10:13:27.817064,2025-11-17T10:14:26.817141,26.621183962614577,0.0178653495228621,26.58719244136484,26.65090436316817,0.06371192180332841,26.621530658737854,0.03268305176254316,-0.26940980051445496,-1.192195727180562,0.0010074658098993042,0.0013719938635630637,0.0012490940574753032
MIT022,LEFT,Baseline,3,2025-11-17T10:13:57.817103,2025-11-17T10:14:56.817180,26.655374291372468,0.021567861568993443,26.616791863883115,26.695259439769902,0.07846757588678699,26.651924234348066,0.03305966619554468,0.21766251011912408,-1.1757200193158124,0.0012221623178130755,0.0014270815505565142,0.0011925699106783033
MIT022,LEFT,Baseline,4,2025-11-17T10:14:27.817142,2025-11-17T10:15:26.817220,26.696568236101704,0.025062677316434606,26.65294410552796,26.735044545740156,0.08210044021219431,26.697253209410512,0.04878205340896713,-0.015224165942889285,-1.2835740899024972,0.0014390033177588322,0.001545150817239896,0.0013332365409124173
